congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
118,House,627,2023-11-08,1,632,175,252,0.209,-0.203,-0.324,0.567,-57.908,HR4664,Failed,,On Agreeing to the Amendment,
118,House,628,2023-11-08,1,633,106,322,0.552,0.834,-0.284,0.084,-107.042,HR4664,Failed,,On Agreeing to the Amendment,
118,House,629,2023-11-08,1,634,145,273,0.005,-1.0,-0.352,0.693,-86.253,HR4664,Failed,,On Agreeing to the Amendment,
118,House,630,2023-11-08,1,635,205,211,0.158,0.841,-0.691,-0.062,-10.972,HR4664,Failed,,On Agreeing to the Amendment,
118,House,631,2023-11-08,1,636,198,221,0.253,0.123,-0.677,-0.525,-18.521,HR4664,Failed,,On Agreeing to the Amendment,
118,House,632,2023-11-08,1,637,196,223,0.195,0.513,-0.622,-0.71,-33.487,HR4664,Failed,,On Agreeing to the Amendment,
118,House,633,2023-11-08,1,638,142,277,0.233,-0.973,-0.41,0.391,-76.547,HR4664,Failed,,On Agreeing to the Amendment,
118,House,634,2023-11-08,1,639,208,212,0.39,-0.768,-0.741,-1.082,-20.79,HR4664,Failed,,On Agreeing to the Amendment,
118,House,635,2023-11-08,1,640,222,198,0.071,-0.511,-0.457,-0.595,-16.327,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,636,2023-11-09,1,641,165,257,0.048,-0.702,-0.293,0.574,-77.471,HR4664,Failed,,On Agreeing to the Amendment,
118,House,637,2023-11-09,1,642,220,202,-0.036,0.269,-0.62,-1.37,-15.888,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,638,2023-11-13,1,643,405,0,0.0,0.0,0.0,0.0,0.0,HR1105,Passed,Debbie Smith Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,639,2023-11-13,1,644,409,0,0.0,0.0,0.0,0.0,0.0,HR593,Passed,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the “John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic”",On Motion to Suspend the Rules and Pass,
118,House,640,2023-11-13,1,645,209,201,-0.091,0.996,0.287,0.339,-38.532,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors",On Motion to Refer,
118,House,641,2023-11-14,1,646,217,208,0.021,0.132,-0.715,0.059,-0.332,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Ordering the Previous Question,
118,House,642,2023-11-14,1,647,217,209,0.021,0.132,-0.715,0.059,-0.333,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,643,2023-11-14,1,648,131,300,0.397,-0.214,-0.293,0.282,-83.48,HR5894,Failed,,On Agreeing to the Amendment,
118,House,644,2023-11-14,1,649,190,241,0.297,0.955,-0.39,0.039,-49.001,HR5894,Failed,,On Agreeing to the Amendment,
118,House,645,2023-11-14,1,650,140,294,0.491,0.871,-0.479,0.199,-72.741,HR5894,Failed,,On Agreeing to the Amendment,
118,House,646,2023-11-14,1,651,183,251,0.184,-0.846,-0.307,0.199,-68.298,HR5894,Failed,,On Agreeing to the Amendment,
118,House,647,2023-11-14,1,652,186,247,0.31,0.166,-0.64,0.732,-33.864,HR5894,Failed,,On Agreeing to the Amendment,
118,House,648,2023-11-14,1,653,109,324,0.497,-0.395,-0.316,0.051,-89.716,HR5894,Failed,,On Agreeing to the Amendment,
118,House,649,2023-11-14,1,654,85,350,0.666,0.746,-0.962,0.804,-69.506,HR5894,Failed,,On Agreeing to the Amendment,
118,House,650,2023-11-14,1,655,81,353,0.659,0.752,-0.488,0.34,-66.686,HR5894,Failed,,On Agreeing to the Amendment,
118,House,651,2023-11-14,1,656,81,354,0.548,-0.1,-0.315,0.395,-72.582,HR5894,Failed,,On Agreeing to the Amendment,
118,House,652,2023-11-14,1,657,118,316,0.231,-0.782,-0.475,0.785,-73.762,HR5894,Failed,,On Agreeing to the Amendment,
118,House,653,2023-11-14,1,658,336,95,0.344,-0.359,0.181,-0.545,-98.173,HR6363,Passed,"Further Continuing Appropriations and Other Extensions Act, 2024","On Motion to Suspend the Rules and Pass, as Amended",
118,House,654,2023-11-15,1,659,218,206,0.019,0.13,-0.715,0.054,-0.327,HRES869,Passed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Ordering the Previous Question,
118,House,655,2023-11-15,1,660,198,225,-0.246,0.969,-0.509,-1.211,-49.575,HRES869,Failed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Agreeing to the Resolution,
118,House,656,2023-11-15,1,661,169,257,0.366,0.108,-0.434,0.011,-58.214,HR5894,Failed,,On Agreeing to the Amendment,
118,House,657,2023-11-15,1,662,173,254,0.269,-0.363,-0.657,0.587,-47.381,HR5894,Failed,,On Agreeing to the Amendment,
118,House,658,2023-11-15,1,663,151,273,0.247,-0.969,-0.396,0.298,-77.841,HR5894,Failed,,On Agreeing to the Amendment,
118,House,659,2023-11-15,1,664,170,254,0.422,0.907,-0.468,0.244,-55.24,HR5894,Failed,,On Agreeing to the Amendment,
118,House,660,2023-11-15,1,665,165,260,0.449,0.742,-0.39,0.33,-63.981,HR5894,Failed,,On Agreeing to the Amendment,
118,House,661,2023-11-15,1,666,411,14,-0.56,0.828,-0.259,0.188,-59.275,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,662,2023-11-15,1,667,148,280,0.466,0.405,-0.368,0.424,-70.27,HR5894,Failed,,On Agreeing to the Amendment,
118,House,663,2023-11-15,1,668,144,279,0.443,0.272,-0.344,0.465,-69.627,HR5894,Failed,,On Agreeing to the Amendment,
118,House,664,2023-11-15,1,669,373,54,0.434,-0.799,-0.138,-1.656,-84.529,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,665,2023-11-15,1,670,162,262,0.175,-0.434,-0.304,0.53,-70.19,HR5894,Failed,,On Agreeing to the Amendment,
118,House,666,2023-11-15,1,671,157,268,0.461,0.505,-0.392,0.468,-63.574,HR5894,Failed,,On Agreeing to the Amendment,
118,House,667,2023-11-15,1,672,155,270,0.489,0.645,-0.969,1.064,-67.904,HR5894,Failed,,On Agreeing to the Amendment,
118,House,668,2023-11-15,1,673,204,224,0.247,0.264,-0.486,0.265,-27.683,HR5894,Failed,,On Agreeing to the Amendment,
118,House,669,2023-11-15,1,674,216,211,0.114,0.234,-0.621,-0.903,-9.721,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,670,2023-11-15,1,675,155,268,0.444,0.391,-0.923,1.031,-62.224,HR5894,Failed,,On Agreeing to the Amendment,
118,House,671,2023-11-28,1,676,414,0,0.0,0.0,0.0,0.0,0.0,HRES793,Passed,Calling on Hamas to immediately release hostages taken during October 2023 attack on Israel,On Motion to Suspend the Rules and Agree,
118,House,672,2023-11-28,1,677,412,1,0.0,0.0,0.0,0.0,0.0,HRES888,Passed,Reaffirming the State of Israel’s right to exist,On Motion to Suspend the Rules and Agree,
118,House,673,2023-11-29,1,678,213,205,0.021,0.133,-0.715,0.056,-0.333,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Ordering the Previous Question,
118,House,674,2023-11-29,1,679,212,205,0.021,0.133,-0.715,0.056,-0.333,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Agreeing to the Resolution,
118,House,675,2023-11-30,1,680,412,11,0.175,-0.908,-0.035,-1.45,-18.852,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,676,2023-11-30,1,681,422,1,0.0,0.0,0.0,0.0,0.0,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,677,2023-11-30,1,682,241,181,0.058,-0.785,-0.274,-0.362,-57.291,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,678,2023-11-30,1,683,226,199,-0.28,0.808,-0.607,-0.95,-18.972,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,679,2023-11-30,1,684,231,198,-0.193,0.63,-0.29,-0.261,-38.924,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,680,2023-11-30,1,685,399,28,0.551,-0.834,0.15,-0.352,-82.002,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,681,2023-11-30,1,686,194,236,-0.314,0.949,0.267,0.301,-77.491,HR5961,Failed,,On Agreeing to the Amendment,
118,House,682,2023-11-30,1,687,307,119,-0.276,-0.214,-0.235,-0.509,-87.926,HR5961,Passed,No Funds for Iranian Terrorism Act,On Passage,
118,House,683,2023-11-30,1,688,206,223,-0.059,0.044,0.309,0.102,-16.708,HR5283,Failed,,On Agreeing to the Amendment,
118,House,684,2023-11-30,1,689,224,203,-0.076,0.19,-0.578,-1.008,-8.393,HR5283,Passed,Protecting our Communities from Failure to Secure the Border Act,On Passage,
118,House,685,2023-12-01,1,690,221,202,-0.14,0.31,-0.692,-0.426,-11.816,SJRES32,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Consumer Financial Protection relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Passage,
118,House,686,2023-12-01,1,691,311,114,0.367,-0.31,0.177,-0.346,-112.514,HRES878,Passed,Providing for the expulsion of Representative George Santos from the United States House of Representatives,On Agreeing to the Resolution,
118,House,687,2023-12-05,1,692,209,200,0.021,0.142,-0.715,0.056,-0.33,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Ordering the Previous Question,
118,House,688,2023-12-05,1,693,213,201,0.021,0.144,-0.715,0.059,-0.332,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Agreeing to the Resolution,
118,House,689,2023-12-05,1,694,356,61,0.475,-0.651,0.324,-0.458,-61.107,HR1547,Passed,One Seat Ride Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,690,2023-12-05,1,695,408,10,0.0,0.0,0.0,0.0,0.0,HR3848,Passed,Housing our Military Veterans Effectively Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,691,2023-12-05,1,696,414,5,0.0,0.0,0.0,0.0,0.0,HR542,Passed,Elizabeth Dole Home- and Community-Based Services for Veterans and Caregivers Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,692,2023-12-05,1,697,311,14,0.212,-0.805,-0.109,-1.7,-14.997,HRES894,Passed,Strongly condemning and denouncing the drastic rise of antisemitism in the United States and around the world,On Motion to Suspend the Rules and Agree,
118,House,693,2023-12-06,1,698,372,39,0.009,-0.901,-0.387,-2.042,-52.903,HR5933,Agreed to,,On Agreeing to the Amendment,
118,House,694,2023-12-06,1,699,94,320,0.41,-0.496,-0.193,0.271,-104.1,HR5933,Failed,,On Agreeing to the Amendment,
118,House,695,2023-12-06,1,700,202,213,-0.043,0.246,0.705,0.325,-2.26,HR5933,Failed,,On Agreeing to the Amendment,
118,House,696,2023-12-06,1,701,246,170,-0.168,-0.05,-0.28,-0.413,-54.427,HR5933,Passed,DETERRENT Act,On Passage,
118,House,697,2023-12-06,1,702,201,214,0.021,0.145,0.715,-0.057,-0.332,HR4468,Failed,Choice in Automobile Retail Sales Act,On Motion to Recommit,
118,House,698,2023-12-06,1,703,221,197,-0.033,0.116,-0.56,-1.069,-8.475,HR4468,Passed,Choice in Automobile Retail Sales Act,On Passage,
118,House,699,2023-12-06,1,704,201,216,0.021,0.143,0.715,-0.059,-0.33,HRES914,Failed,Censuring Representative Jamaal Bowman,On Motion to Table,
118,House,700,2023-12-07,1,705,210,189,-0.074,0.269,-0.701,-0.339,-2.77,HJRES88,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program",On Passage,
118,House,701,2023-12-07,1,706,214,191,-0.06,0.214,-0.351,-0.059,-12.018,HRES914,Passed,Censuring Representative Jamaal Bowman,On Agreeing to the Resolution,
118,House,702,2023-12-11,1,707,394,0,0.0,0.0,0.0,0.0,0.0,HR3224,Passed,Countering Weapons of Mass Destruction Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,703,2023-12-11,1,708,320,71,0.949,0.169,0.157,-0.59,-147.205,HR5378,Passed,"Lower Costs, More Transparency Act","On Motion to Suspend the Rules and Pass, as Amended",
118,House,704,2023-12-11,1,709,376,15,-0.987,0.161,-0.417,-0.666,-36.86,HR6503,Passed,"Airport and Airway Extension Act of 2023, Part II",On Motion to Suspend the Rules and Pass,
118,House,705,2023-12-12,1,710,216,205,0.075,0.997,-0.471,0.196,-8.372,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Ordering the Previous Question,
118,House,706,2023-12-12,1,711,215,207,0.021,0.144,-0.715,0.065,-0.327,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Agreeing to the Resolution,
118,House,707,2023-12-12,1,712,403,20,0.224,-0.975,0.39,-1.994,-31.328,S788,Passed,Duck Stamp Modernization Act,On Motion to Suspend the Rules and Pass,
118,House,708,2023-12-12,1,713,420,1,0.0,0.0,0.0,0.0,0.0,HR5119,Passed,Protect Small Business and Prevent Illicit Financial Activity Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,709,2023-12-12,1,714,396,28,0.26,-0.807,0.318,-1.584,-33.678,HR5524,Passed,Foreign Affiliates Sharing Pilot Program Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,710,2023-12-12,1,715,386,37,0.276,-0.529,0.13,-1.655,-47.426,HR4531,Passed,Support for Patients and Communities Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,711,2023-12-12,1,716,206,211,0.021,0.144,0.715,-0.064,-0.329,HR357,Failed,Ensuring Accountability in Agency Rulemaking Act,On Motion to Recommit,
118,House,712,2023-12-12,1,717,218,203,-0.096,0.249,-0.703,-0.318,-6.21,HR357,Passed,Ensuring Accountability in Agency Rulemaking Act,On Passage,
118,House,713,2023-12-13,1,718,330,99,-0.291,-0.506,-0.188,-0.276,-122.118,HR1147,Passed,Whole Milk for Healthy Kids Act,On Passage,
118,House,714,2023-12-13,1,719,220,212,0.021,0.144,-0.715,0.066,-0.329,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Ordering the Previous Question,
118,House,715,2023-12-13,1,720,221,212,0.021,0.144,-0.715,0.066,-0.329,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Agreeing to the Resolution,
118,House,716,2023-12-13,1,721,303,126,-0.375,0.127,-0.26,-0.373,-97.135,HRES927,Passed,Condemning antisemitism on University campuses and the testimony of University Presidents in the House Committee on Education and the Workforce,On Motion to Suspend the Rules and Agree,
118,House,717,2023-12-14,1,722,23,307,0.896,0.445,-0.96,1.714,-29.974,,Failed,,On Motion to Adjourn,
118,House,718,2023-12-14,1,723,310,118,-0.052,-0.242,0.077,-1.658,-120.81,HR2670,Passed,National Defense Authorization Act,On Motion to Suspend the Rules and Agree to the Conference Report,
118,House,719,2023-12-14,1,724,407,9,0.0,0.0,0.0,0.0,0.0,HR2365,Passed,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,720,2024-01-10,2,2,213,200,0.021,0.146,-0.715,0.063,-0.33,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Ordering the Previous Question,
118,House,721,2024-01-10,2,3,203,216,-0.263,0.965,-0.494,-1.107,-40.032,HRES947,Failed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,
118,House,722,2024-01-11,2,4,210,201,-0.132,0.991,-0.634,-0.718,-6.186,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Motion to Reconsider,
118,House,723,2024-01-11,2,5,211,202,-0.131,0.991,-0.635,-0.713,-6.21,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,
118,House,724,2024-01-11,2,6,189,205,0.021,0.139,0.715,-0.059,-0.328,HR788,Failed,Stop Settlement Slush Funds Act,On Motion to Recommit,
118,House,725,2024-01-11,2,7,211,197,0.021,0.141,-0.715,0.058,-0.332,HR788,Passed,Stop Settlement Slush Funds Act,On Passage,
118,House,726,2024-01-11,2,8,209,198,-0.154,0.669,-0.555,-1.03,-11.167,SJRES38,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Highway Administration relating to “Waiver of Buy America Requirements for Electric Vehicle Chargers”",On Passage,
118,House,727,2024-01-12,2,9,379,1,0.0,0.0,0.0,0.0,0.0,HR839,Passed,China Exchange Rate Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,728,2024-01-12,2,10,206,177,-0.074,-0.997,-0.452,-0.085,-24.417,HJRES98,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to “Standard for Determining Joint Employer Status”",On Passage,
118,House,729,2024-01-17,2,11,198,194,0.02,0.135,-0.715,0.055,-0.328,HRES969,Passed,Providing for consideration of the bill (H.R. 6914) Pregnant Students’ Rights Act; providing for consideration of the bill (H.R. 6918) Supporting Pregnant and Parenting Women and Families Act; providing for consideration of the resolution (H.Res. 957),On Agreeing to the Resolution,
118,House,730,2024-01-17,2,12,403,9,0.0,0.0,0.0,0.0,0.0,HR5862,Passed,"To amend the Homeland Security Act of 2002 relating to authority of U.S. Customs and Border Protection to consolidate, modify, or reorganize Customs revenue functions","On Motion to Suspend the Rules and Pass, as Amended",
118,House,731,2024-01-17,2,13,225,187,-0.141,0.177,-0.551,-1.098,-18.2,HRES957,Passed,"Denouncing the Biden administration’s open-borders policies, condemning the national security and public safety crisis along the southwest border, and urging President Biden to end his administration’s open-borders policies",On Agreeing to the Resolution,
118,House,732,2024-01-18,2,14,413,7,0.0,0.0,0.0,0.0,0.0,S3250,Passed,"To provide remote access to court proceedings for victims of the 1988 Bombing of Pan Am Flight 103 over Lockerbie, Scotland",On Motion to Suspend the Rules and Pass,
118,House,733,2024-01-18,2,15,314,108,0.434,-0.063,0.228,-0.603,-88.201,HR2872,Passed,"To amend the Permanent Electronic Duck Stamp Act of 2013 to allow the Secretary of the Interior to issue electronic stamps under such Act, and for other purposes",On Motion to Suspend the Rules and Concur in the Senate Amendment,
118,House,734,2024-01-18,2,16,208,214,0.021,0.135,0.715,-0.063,-0.332,HR6918,Failed,Supporting Pregnant and Parenting Women and Families Act,On Motion to Recommit,
118,House,735,2024-01-18,2,17,214,208,0.021,0.135,-0.715,0.063,-0.332,HR6918,Passed,Supporting Pregnant and Parenting Women and Families Act,On Passage,
118,House,736,2024-01-18,2,18,207,213,0.021,0.135,0.715,-0.063,-0.332,HR6914,Failed,Pregnant Students’ Rights Act,On Motion to Recommit,
118,House,737,2024-01-18,2,19,212,207,0.021,0.135,-0.715,0.063,-0.332,HR6914,Passed,Pregnant Students’ Rights Act,On Passage,
118,House,738,2024-01-29,2,20,397,0,0.0,0.0,0.0,0.0,0.0,HR5528,Passed,Safe and Smart Federal Purchasing Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,739,2024-01-29,2,21,379,20,0.908,0.419,0.656,-0.944,-30.42,S3427,Passed,Overtime Pay for Protective Services Act,On Motion to Suspend the Rules and Pass,
118,House,740,2024-01-30,2,22,216,210,0.021,0.136,-0.715,0.063,-0.333,HRES980,Passed,Providing for consideration of the bills (H.R. 5585) Agent Raul Gonzalez Officer Safety Act; (H.R. 6678) Consequences for Social Security Fraud Act; (H.R. 6679) No Immigration Benefits for Hamas Terrorists Act; and (H.R. 6976) Protect Our Communities from DUIs Act,On Ordering the Previous Question,
118,House,741,2024-01-30,2,23,216,210,0.021,0.136,-0.715,0.063,-0.333,HRES980,Passed,Providing for consideration of the bills (H.R. 5585) Agent Raul Gonzalez Officer Safety Act; (H.R. 6678) Consequences for Social Security Fraud Act; (H.R. 6679) No Immigration Benefits for Hamas Terrorists Act; and (H.R. 6976) Protect Our Communities from DUIs Act,On Agreeing to the Resolution,
118,House,742,2024-01-30,2,24,201,224,-0.189,0.58,0.391,0.294,-26.853,HR5585,Failed,,On Agreeing to the Amendment,
118,House,743,2024-01-30,2,25,271,154,-0.324,0.2,-0.464,-0.611,-56.907,HR5585,Passed,Agent Raul Gonzalez Officer Safety Act,On Passage,
118,House,744,2024-01-31,2,26,267,158,-0.233,-0.169,-0.437,-0.517,-57.266,HR6678,Agreed to,,On Agreeing to the Amendment,
118,House,745,2024-01-31,2,27,272,155,-0.289,0.071,-0.364,-0.413,-65.952,HR6678,Passed,Consequences for Social Security Fraud Act,On Passage,
118,House,746,2024-01-31,2,28,422,2,0.0,0.0,0.0,0.0,0.0,HR6679,Passed,No Immigration Benefits for Hamas Terrorists Act,On Passage,
118,House,747,2024-01-31,2,29,420,0,0.0,0.0,0.0,0.0,0.0,HR2754,Passed,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the “Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building”",On Motion to Suspend the Rules and Pass,
118,House,748,2024-01-31,2,30,357,70,0.402,-0.477,0.068,-0.494,-143.93,HR7024,Passed,Tax Relief for American Families and Workers Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,749,2024-02-01,2,31,274,150,-0.213,-0.601,-0.688,-0.559,-60.794,HR6976,Passed,Protect Our Communities from DUIs Act,On Passage,
118,House,750,2024-02-05,2,32,350,58,0.201,-0.815,0.377,-1.228,-53.381,HR2882,Passed,Udall Foundation Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,751,2024-02-05,2,33,407,0,0.0,0.0,0.0,0.0,0.0,HR443,Passed,Enhancing Detection of Human Trafficking Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,752,2024-02-06,2,34,215,207,0.021,0.129,-0.715,0.064,-0.33,HRES996,Passed,"Providing for consideration of the resolution (H.Res. 863) Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors, and providing for consideration of the bill (H.R. 485) Protecting Health Care for All Patients Act",On Ordering the Previous Question,
118,House,753,2024-02-06,2,35,216,209,0.021,0.135,-0.715,0.064,-0.333,HRES996,Passed,"Providing for consideration of the resolution (H.Res. 863) Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors, and providing for consideration of the bill (H.R. 485) Protecting Health Care for All Patients Act",On Agreeing to the Resolution,
118,House,754,2024-02-06,2,36,427,2,0.0,0.0,0.0,0.0,0.0,HR1727,Passed,Chesapeake and Ohio Canal National Historical Park Commission Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,755,2024-02-06,2,37,214,216,-0.105,0.994,-0.363,-0.416,-22.242,HRES863,Failed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors","On Agreeing to the Resolution, as Amended",
118,House,756,2024-02-06,2,38,250,180,-0.354,0.595,-0.178,-0.277,-131.348,HR7217,Failed,Israel Security Supplemental Appropriations Act,On Motion to Suspend the Rules and Pass,
118,House,757,2024-02-07,2,39,207,210,0.022,0.707,0.374,-0.069,-9.218,HR485,Failed,Protecting Health Care for All Patients Act,On Motion to Recommit,
118,House,758,2024-02-07,2,40,211,208,0.021,0.133,-0.715,0.067,-0.331,HR485,Passed,Protecting Health Care for All Patients Act,On Passage,
118,House,759,2024-02-13,2,41,414,11,-0.405,-0.914,-0.039,-1.873,-32.092,HR5856,Passed,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,760,2024-02-13,2,42,216,211,-0.141,0.99,-0.558,-0.646,-7.608,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors",On Motion to Reconsider,
118,House,761,2024-02-13,2,43,214,213,-0.169,0.986,-0.493,-0.733,-16.857,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors","On Agreeing to the Resolution, as Amended",
118,House,762,2024-02-14,2,44,418,0,0.0,0.0,0.0,0.0,0.0,HRES966,Passed,Condemning rape and sexual violence committed by Hamas in its war against Israel,On Motion to Suspend the Rules and Agree,
118,House,763,2024-02-14,2,45,212,206,0.021,0.142,-0.715,0.07,-0.33,HRES1009,Passed,Providing for consideration of the bill (H.R. 7176) Unlocking our Domestic LNG Potential Act,On Ordering the Previous Question,
118,House,764,2024-02-14,2,46,212,208,0.021,0.141,-0.715,0.069,-0.331,HRES1009,Passed,Providing for consideration of the bill (H.R. 7176) Unlocking our Domestic LNG Potential Act,On Agreeing to the Resolution,
118,House,765,2024-02-14,2,47,213,209,0.021,0.141,-0.715,0.069,-0.331,HRES994,Passed,"Providing for consideration of the bill (H.R. 7160) SALT Marriage Penalty Elimination Act, and providing for consideration of the resolution (H. Res. 987) denouncing the harmful, anti-American energy policies of the Biden administration, and for other purposes",On Ordering the Previous Question,
